@relation jena_jena-3.13.1
@attribute NumberOfFields real
@attribute NumberOfPublicFields real
@attribute NumberOfPublicMethods_Designite real
@attribute NumberOfChildren real
@attribute DepthOfInheritance real
@attribute LOCClass real
@attribute LCOM real
@attribute FANIN real
@attribute FANOUT real
@attribute TotalNumberOfOperators real
@attribute NumberOfDistinctOperators real
@attribute TotalNumberOfOperands real
@attribute NumberOfDistinctOperands real
@attribute Length real
@attribute Vocabulary real
@attribute Volume real
@attribute Difficulty real
@attribute Effort real
@attribute CBO real
@attribute WMC_CK real
@attribute RFC real
@attribute LOCMethod_CK real
@attribute Returns real
@attribute NumberOfVariables real
@attribute NumberOfParameters_CK real
@attribute NumberOfLoops real
@attribute NumberOfComparisons real
@attribute NumberOfTryCatch real
@attribute NumberOfParenthesizedExps real
@attribute NumberOfStringLiterals real
@attribute NumberOfNumbers real
@attribute NumberOfAssignments real
@attribute NumberOfMathOperations real
@attribute MaxNumberOfNestedBlocks real
@attribute NumberOfAnonymousClasses real
@attribute NumberOfInnerClasses real
@attribute NumberOfLambdas real
@attribute NumberOfUniqueWords real
@attribute NumberOfModifiers real
@attribute NumberOfLogStatements real
@attribute Bugged real
@data
0.0,0.0,0.0,0.0,0.097,0.0,0.0,0.0,0.038,0.002,0.086,0.002,0.009,0.002,0.012,0.001,0.02,0.0,0.097,0.011,0.028,0.003,0.051,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,1.0
0.0,0.0,0.016,0.0,0.002,0.002,0.0,0.0,0.0,0.002,0.067,0.001,0.006,0.002,0.008,0.001,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.011,0.0,0.024,0.003,0.0,0.0,0.143,0.008,0.157,0.008,0.023,0.008,0.027,0.004,0.055,0.0,0.238,0.019,0.139,0.011,0.006,0.007,0.024,0.0,0.0,0.024,0.0,0.001,0.0,0.007,0.0,0.026,0.0,0.0,0.0,0.025,0.0,0.0,1.0
0.007,0.003,0.314,0.0,0.045,0.119,0.472,0.08,0.526,0.109,0.394,0.109,0.096,0.113,0.106,0.08,0.403,0.054,0.154,0.02,0.063,0.006,0.005,0.001,0.443,0.0,0.002,0.001,0.001,0.001,0.018,0.002,0.0,0.001,0.0,0.0,0.0,0.058,0.0,0.0,1.0
0.005,0.0,0.015,0.0,0.018,0.002,0.737,0.004,0.066,0.005,0.293,0.004,0.016,0.005,0.025,0.003,0.064,0.0,0.031,0.02,0.018,0.004,0.03,0.0,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.006,0.0,0.0,1.0
0.003,0.0,0.008,0.0,0.036,0.002,0.109,0.001,0.09,0.004,0.267,0.004,0.019,0.004,0.027,0.002,0.052,0.0,0.111,0.042,0.041,0.008,0.078,0.003,0.13,0.078,0.043,0.0,0.009,0.002,0.0,0.006,0.036,0.107,0.0,0.0,0.0,0.018,0.0,0.0,1.0
0.003,0.0,0.037,0.015,0.114,0.005,0.343,0.001,0.106,0.007,0.195,0.008,0.021,0.008,0.026,0.004,0.068,0.001,0.117,0.019,0.034,0.004,0.056,0.001,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1.0
0.0,0.0,0.016,0.0,0.0,0.002,0.0,0.0,0.0,0.002,0.067,0.002,0.006,0.002,0.008,0.001,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.003,0.0,0.009,0.0,0.0,0.003,0.349,0.001,0.111,0.009,0.18,0.009,0.023,0.009,0.028,0.005,0.065,0.001,0.244,0.048,0.188,0.017,0.027,0.009,0.202,0.0,0.0,0.025,0.0,0.002,0.0,0.009,0.048,0.076,0.0,0.0,0.419,0.023,0.0,0.0,1.0
0.011,0.003,0.054,0.0,0.0,0.016,0.266,0.009,0.222,0.065,0.583,0.059,0.128,0.064,0.144,0.048,0.226,0.019,0.059,0.013,0.024,0.003,0.042,0.001,0.144,0.006,0.005,0.002,0.0,0.0,0.0,0.001,0.001,0.017,0.0,0.0,0.0,0.01,0.0,0.001,1.0
0.025,0.0,0.034,0.0,0.072,0.009,0.377,0.003,0.062,0.019,0.386,0.015,0.042,0.018,0.053,0.011,0.114,0.002,0.04,0.015,0.028,0.003,0.032,0.0,0.117,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.017,0.0,0.01,1.0
0.0,0.0,0.004,0.0,0.0,0.009,0.004,0.003,0.043,0.012,0.25,0.012,0.033,0.013,0.04,0.007,0.083,0.001,0.182,0.031,0.117,0.013,0.088,0.006,0.531,0.0,0.0,0.0,0.0,0.0,0.02,0.006,0.016,0.054,0.0,0.0,0.0,0.044,0.0,0.0,1.0
0.001,0.0,0.026,0.0,0.0,0.005,0.031,0.0,0.215,0.012,0.264,0.012,0.046,0.012,0.054,0.008,0.063,0.001,0.122,0.022,0.06,0.007,0.0,0.005,0.0,0.032,0.0,0.015,0.0,0.001,0.0,0.005,0.006,0.036,0.0,0.0,0.037,0.021,0.0,0.0,1.0
0.022,0.019,0.006,0.0,0.0,0.006,0.535,0.007,0.072,0.012,0.345,0.011,0.037,0.012,0.047,0.007,0.087,0.001,0.147,0.103,0.173,0.027,0.099,0.011,0.432,0.0,0.045,0.039,0.061,0.004,0.0,0.013,0.104,0.109,0.0,0.0,0.0,0.034,0.0,0.096,1.0
0.0,0.0,0.006,0.0,0.0,0.001,0.0,0.0,0.019,0.001,0.059,0.002,0.008,0.001,0.009,0.001,0.015,0.0,0.054,0.008,0.0,0.001,0.0,0.0,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,1.0
0.011,0.0,0.054,0.0,0.125,0.012,0.583,0.005,0.13,0.016,0.362,0.013,0.033,0.015,0.044,0.009,0.127,0.002,0.062,0.031,0.042,0.007,0.084,0.0,0.141,0.012,0.01,0.031,0.003,0.0,0.005,0.001,0.001,0.04,0.0,0.0,0.028,0.013,0.0,0.0,1.0
0.015,0.003,0.048,0.0,0.0,0.015,0.846,0.035,0.329,0.034,0.497,0.031,0.084,0.034,0.098,0.024,0.155,0.006,0.148,0.039,0.103,0.01,0.058,0.003,0.211,0.022,0.051,0.014,0.0,0.002,0.001,0.003,0.002,0.076,0.0,0.0,0.062,0.018,0.0,0.0,1.0
0.011,0.011,0.002,0.0,0.0,0.004,0.0,0.003,0.066,0.013,0.218,0.008,0.024,0.011,0.031,0.006,0.067,0.001,0.128,0.079,0.163,0.021,0.045,0.007,0.257,0.0,0.0,0.043,0.086,0.001,0.0,0.009,0.041,0.093,0.0,0.0,0.0,0.027,0.0,0.0,1.0
0.013,0.0,0.021,0.0,0.134,0.004,0.738,0.001,0.0,0.005,0.317,0.004,0.014,0.005,0.023,0.002,0.07,0.0,0.024,0.031,0.03,0.007,0.037,0.0,0.07,0.0,0.029,0.0,0.0,0.0,0.005,0.002,0.0,0.032,0.0,0.0,0.0,0.013,0.0,0.0,1.0
0.006,0.004,0.008,0.0,0.0,0.002,0.047,0.004,0.022,0.036,0.683,0.025,0.067,0.032,0.087,0.022,0.214,0.008,0.009,0.022,0.005,0.002,0.003,0.0,0.016,0.0,0.007,0.0,0.0,0.0,0.001,0.0,0.001,0.006,0.0,0.0,0.0,0.021,0.0,0.0,1.0
0.01,0.0,0.041,0.0,0.068,0.011,0.5,0.002,0.12,0.02,0.346,0.017,0.037,0.019,0.047,0.012,0.139,0.003,0.173,0.11,0.115,0.028,0.039,0.013,0.188,0.118,0.199,0.0,0.0,0.004,0.0,0.015,0.114,0.136,0.0,0.0,0.0,0.044,0.0,0.003,1.0
0.113,0.011,0.531,0.0,0.279,0.837,0.427,0.004,0.255,1.0,0.683,0.71,0.793,0.904,0.797,0.877,0.521,0.768,0.093,0.165,0.065,0.025,0.135,0.002,0.026,0.03,0.066,0.001,0.045,0.0,0.062,0.007,0.002,0.128,0.0,0.0,0.0,0.034,0.0,0.0,1.0
0.021,0.0,0.025,0.0,0.0,0.01,0.389,0.001,0.183,0.02,0.239,0.021,0.045,0.021,0.051,0.013,0.106,0.002,0.152,0.02,0.086,0.008,0.006,0.005,0.188,0.006,0.0,0.003,0.0,0.0,0.005,0.005,0.001,0.006,0.0,0.0,0.0,0.023,0.0,0.0,1.0
0.0,0.0,0.051,0.0,0.0,0.01,0.0,0.0,0.087,0.017,0.2,0.016,0.027,0.018,0.033,0.01,0.118,0.002,0.179,0.019,0.065,0.008,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.047,0.0,0.0,1.0
0.056,0.003,0.083,0.0,0.123,0.033,0.567,0.003,0.082,0.059,0.601,0.052,0.095,0.058,0.112,0.041,0.29,0.02,0.096,0.036,0.075,0.008,0.043,0.001,0.304,0.017,0.03,0.001,0.004,0.001,0.002,0.002,0.013,0.058,0.0,0.0,0.0,0.018,0.0,0.027,1.0
0.009,0.0,0.011,0.0,0.152,0.003,0.5,0.0,0.026,0.005,0.287,0.005,0.016,0.005,0.025,0.003,0.073,0.0,0.047,0.02,0.026,0.004,0.04,0.0,0.076,0.0,0.005,0.0,0.0,0.0,0.0,0.001,0.0,0.004,0.0,0.0,0.0,0.008,0.004,0.025,1.0
0.017,0.0,0.01,0.0,0.015,0.003,0.504,0.001,0.037,0.044,0.514,0.034,0.075,0.041,0.09,0.028,0.199,0.01,0.008,0.003,0.006,0.001,0.004,0.0,0.011,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.0,0.0,0.0,0.001,0.0,0.003,1.0
0.008,0.0,0.021,0.0,0.0,0.003,0.766,0.0,0.065,0.005,0.273,0.006,0.02,0.006,0.028,0.003,0.067,0.0,0.083,0.022,0.02,0.005,0.008,0.001,0.188,0.0,0.018,0.0,0.0,0.001,0.0,0.001,0.013,0.015,0.0,0.0,0.0,0.016,0.0,0.0,1.0
0.0,0.0,0.0,0.001,0.167,0.0,0.0,0.0,0.001,0.001,0.1,0.002,0.007,0.001,0.01,0.001,0.023,0.0,0.082,0.019,0.002,0.004,0.083,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,1.0
0.016,0.0,0.104,0.0,0.418,0.017,0.611,0.002,0.188,0.029,0.41,0.025,0.052,0.028,0.063,0.018,0.176,0.006,0.103,0.026,0.043,0.005,0.051,0.0,0.214,0.0,0.007,0.0,0.004,0.0,0.0,0.001,0.0,0.024,0.0,0.0,0.006,0.011,0.0,0.0,1.0
0.004,0.0,0.011,0.077,0.0,0.002,0.287,0.0,0.105,0.006,0.195,0.007,0.021,0.007,0.026,0.004,0.063,0.0,0.24,0.028,0.075,0.007,0.0,0.003,0.514,0.0,0.053,0.0,0.0,0.0,0.0,0.002,0.0,0.091,0.0,0.0,0.157,0.019,0.004,0.0,1.0
0.009,0.0,0.018,0.063,0.0,0.006,0.234,0.002,0.081,0.007,0.249,0.007,0.025,0.007,0.032,0.004,0.062,0.0,0.1,0.034,0.062,0.007,0.1,0.001,0.157,0.016,0.033,0.012,0.0,0.0,0.001,0.001,0.0,0.04,0.0,0.0,0.0,0.031,0.0,0.0,1.0
0.016,0.0,0.04,0.0,0.0,0.02,0.537,0.001,0.261,0.052,0.394,0.049,0.081,0.052,0.091,0.036,0.215,0.013,0.359,0.033,0.233,0.017,0.09,0.011,0.14,0.0,0.0,0.006,0.028,0.003,0.0,0.012,0.015,0.04,0.0,0.0,0.0,0.038,0.0,0.047,1.0
0.007,0.002,0.017,0.0,0.11,0.003,0.775,0.0,0.066,0.007,0.233,0.007,0.027,0.007,0.033,0.004,0.055,0.0,0.075,0.019,0.03,0.005,0.024,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,1.0
0.082,0.0,0.017,0.0,0.0,0.016,0.514,0.001,0.121,0.034,0.479,0.028,0.07,0.032,0.083,0.022,0.164,0.006,0.066,0.052,0.082,0.014,0.15,0.005,0.305,0.005,0.099,0.009,0.016,0.0,0.05,0.008,0.116,0.067,0.0,0.0,0.004,0.024,0.0,0.001,1.0
0.01,0.0,0.028,0.0,0.0,0.007,0.38,0.017,0.091,0.01,0.28,0.007,0.021,0.009,0.029,0.005,0.087,0.001,0.045,0.032,0.017,0.007,0.141,0.001,0.056,0.0,0.061,0.0,0.0,0.001,0.007,0.002,0.04,0.017,0.0,0.0,0.0,0.017,0.0,0.0,1.0
0.0,0.0,0.03,0.0,0.0,0.013,0.0,0.019,0.134,0.018,0.388,0.014,0.04,0.017,0.051,0.011,0.118,0.002,0.092,0.079,0.127,0.018,0.197,0.005,0.22,0.025,0.109,0.05,0.002,0.002,0.012,0.008,0.053,0.102,0.0,0.0,0.0,0.035,0.0,0.086,1.0
0.0,0.0,0.006,0.0,0.0,0.004,0.0,0.003,0.193,0.011,0.301,0.012,0.04,0.012,0.049,0.007,0.079,0.001,0.257,0.068,0.201,0.017,0.066,0.007,0.384,0.0,0.0,0.043,0.021,0.002,0.0,0.008,0.041,0.114,0.0,0.0,0.0,0.038,0.0,0.035,1.0
0.004,0.0,0.112,0.0,0.0,0.04,0.565,0.001,0.132,0.078,0.369,0.062,0.079,0.073,0.089,0.05,0.261,0.022,0.21,0.021,0.147,0.01,0.013,0.007,0.035,0.0,0.005,0.046,0.0,0.002,0.01,0.006,0.006,0.096,0.0,0.0,0.24,0.044,0.0,0.0,1.0
0.014,0.002,0.039,0.0,0.0,0.016,0.547,0.003,0.304,0.032,0.409,0.03,0.086,0.033,0.097,0.023,0.126,0.005,0.146,0.065,0.207,0.023,0.023,0.007,0.157,0.064,0.032,0.019,0.0,0.001,0.02,0.009,0.014,0.103,0.0,0.0,0.0,0.026,0.0,0.128,1.0
0.0,0.0,0.0,0.0,0.333,0.001,0.0,0.0,0.13,0.003,0.133,0.004,0.018,0.004,0.021,0.002,0.032,0.0,0.292,0.019,0.098,0.009,0.0,0.003,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.0,1.0
0.02,0.0,0.035,0.0,0.0,0.009,0.594,0.0,0.062,0.016,0.44,0.014,0.037,0.016,0.05,0.01,0.147,0.002,0.105,0.039,0.061,0.007,0.106,0.002,0.207,0.0,0.058,0.0,0.012,0.0,0.006,0.003,0.008,0.049,0.0,0.0,0.013,0.021,0.0,0.0,1.0
0.0,0.0,0.027,0.0,0.0,0.006,0.0,0.0,0.239,0.013,0.267,0.014,0.052,0.014,0.059,0.009,0.062,0.001,0.104,0.022,0.053,0.007,0.0,0.006,0.0,0.034,0.0,0.014,0.0,0.001,0.011,0.006,0.007,0.03,0.0,0.0,0.0,0.023,0.0,0.0,1.0
0.036,0.033,0.105,0.0,0.0,0.031,0.836,0.001,0.123,0.046,0.251,0.046,0.071,0.047,0.077,0.032,0.155,0.009,0.143,0.02,0.058,0.008,0.008,0.008,0.017,0.003,0.002,0.0,0.0,0.001,0.035,0.008,0.0,0.003,0.0,0.0,0.002,0.042,0.0,0.004,1.0
0.002,0.0,0.095,0.0,0.0,0.029,0.244,0.001,0.099,0.031,0.208,0.033,0.041,0.033,0.046,0.02,0.171,0.006,0.132,0.019,0.054,0.007,0.04,0.006,0.199,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.047,0.0,0.0,1.0
0.003,0.0,0.274,0.0,0.0,0.096,0.451,0.002,0.167,0.075,0.34,0.079,0.103,0.079,0.111,0.057,0.245,0.023,0.092,0.02,0.039,0.007,0.081,0.002,0.234,0.0,0.002,0.001,0.0,0.001,0.005,0.002,0.013,0.003,0.0,0.0,0.002,0.053,0.0,0.0,1.0
0.006,0.0,0.027,0.028,0.0,0.005,0.47,0.006,0.1,0.012,0.348,0.011,0.033,0.012,0.044,0.007,0.102,0.001,0.07,0.019,0.025,0.005,0.048,0.0,0.118,0.0,0.006,0.009,0.0,0.0,0.0,0.001,0.011,0.03,0.0,0.0,0.0,0.019,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.067,0.001,0.01,0.002,0.012,0.001,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.078,0.059,0.016,0.0,0.0,0.015,0.8,0.016,0.378,0.022,0.321,0.021,0.054,0.022,0.063,0.014,0.11,0.003,0.145,0.036,0.081,0.01,0.031,0.003,0.004,0.0,0.0,0.0,0.0,0.001,0.001,0.003,0.0,0.048,0.0,0.0,0.0,0.021,0.0,0.0,1.0
0.0,0.0,0.007,0.0,0.138,0.003,0.0,0.001,0.105,0.007,0.314,0.008,0.032,0.008,0.041,0.005,0.068,0.001,0.243,0.04,0.153,0.011,0.124,0.005,0.293,0.0,0.0,0.014,0.014,0.001,0.0,0.004,0.007,0.069,0.0,0.0,0.249,0.045,0.0,0.0,1.0
0.009,0.002,0.047,0.0,0.138,0.008,0.577,0.001,0.091,0.011,0.251,0.01,0.022,0.011,0.03,0.006,0.105,0.001,0.089,0.024,0.034,0.005,0.039,0.001,0.175,0.0,0.027,0.0,0.0,0.0,0.0,0.001,0.003,0.023,0.0,0.0,0.0,0.012,0.0,0.0,1.0
0.0,0.0,0.008,0.0,0.0,0.002,0.0,0.002,0.065,0.004,0.133,0.005,0.019,0.004,0.023,0.002,0.034,0.0,0.021,0.019,0.006,0.004,0.088,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,1.0
0.002,0.0,0.076,0.0,0.0,0.018,0.282,0.034,0.247,0.032,0.433,0.027,0.072,0.031,0.084,0.021,0.145,0.005,0.152,0.043,0.099,0.01,0.029,0.004,0.306,0.0,0.009,0.007,0.0,0.001,0.001,0.003,0.017,0.06,0.0,0.0,0.119,0.025,0.0,0.023,1.0
0.041,0.034,0.019,0.0,0.0,0.006,0.602,0.004,0.043,0.011,0.214,0.011,0.036,0.011,0.042,0.007,0.06,0.001,0.184,0.02,0.091,0.008,0.0,0.005,0.0,0.0,0.0,0.045,0.0,0.001,0.0,0.005,0.0,0.061,0.0,0.0,0.041,0.024,0.0,0.0,1.0
0.004,0.003,0.013,0.0,0.041,0.012,0.123,0.277,0.071,0.006,0.217,0.007,0.025,0.007,0.031,0.004,0.057,0.0,0.049,0.017,0.007,0.002,0.018,0.0,0.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,1.0
0.005,0.0,0.012,0.0,0.0,0.004,0.509,0.001,0.026,0.034,0.583,0.027,0.092,0.032,0.109,0.023,0.144,0.006,0.003,0.001,0.003,0.0,0.001,0.0,0.009,0.001,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.001,0.0,0.0,1.0
0.365,0.345,0.017,0.0,0.109,0.044,0.624,0.001,0.193,0.065,0.359,0.059,0.123,0.065,0.131,0.048,0.147,0.012,0.123,0.024,0.128,0.011,0.038,0.007,0.055,0.017,0.009,0.014,0.0,0.005,0.006,0.008,0.066,0.023,0.0,0.0,0.0,0.045,0.0,0.0,1.0
0.003,0.003,0.001,0.007,0.0,0.001,0.0,0.002,0.0,0.0,0.044,0.001,0.006,0.001,0.007,0.0,0.004,0.0,0.014,0.006,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,1.0
0.057,0.003,0.082,0.0,0.115,0.034,0.575,0.003,0.086,0.06,0.604,0.052,0.099,0.059,0.116,0.042,0.285,0.02,0.1,0.037,0.079,0.008,0.045,0.002,0.338,0.019,0.033,0.002,0.004,0.001,0.002,0.002,0.013,0.057,0.0,0.0,0.0,0.019,0.0,0.028,1.0
0.0,0.0,0.069,0.057,0.0,0.013,0.0,0.062,0.063,0.006,0.129,0.007,0.022,0.006,0.026,0.003,0.041,0.0,0.021,0.018,0.0,0.001,0.0,0.0,0.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.012,0.0,1.0
0.048,0.016,0.616,0.019,0.0,0.071,0.911,0.001,0.169,0.142,0.504,0.089,0.229,0.123,0.24,0.1,0.168,0.029,0.05,0.029,0.038,0.006,0.086,0.001,0.124,0.0,0.015,0.004,0.001,0.001,0.008,0.001,0.004,0.015,0.0,0.0,0.0,0.019,0.001,0.021,1.0
0.006,0.003,0.02,0.0,0.0,0.013,0.447,0.003,0.1,0.027,0.444,0.022,0.056,0.026,0.069,0.017,0.149,0.004,0.124,0.067,0.068,0.011,0.166,0.004,0.204,0.01,0.014,0.007,0.038,0.002,0.024,0.005,0.056,0.057,0.0,0.0,0.0,0.027,0.0,0.041,1.0
0.004,0.005,0.048,0.0,0.0,0.01,0.102,0.0,0.087,0.018,0.235,0.016,0.032,0.018,0.039,0.01,0.116,0.002,0.162,0.021,0.067,0.008,0.002,0.008,0.033,0.003,0.0,0.0,0.0,0.001,0.0,0.008,0.001,0.003,0.0,0.0,0.0,0.046,0.0,0.0,1.0
0.004,0.0,0.012,0.0,0.132,0.004,0.157,0.0,0.105,0.009,0.24,0.009,0.029,0.009,0.036,0.005,0.068,0.001,0.097,0.027,0.024,0.007,0.067,0.001,0.226,0.0,0.044,0.0,0.0,0.002,0.0,0.002,0.016,0.018,0.021,0.0,0.0,0.031,0.0,0.0,1.0
0.018,0.0,0.022,0.0,0.0,0.006,0.685,0.002,0.193,0.009,0.283,0.009,0.024,0.009,0.033,0.005,0.088,0.001,0.113,0.028,0.038,0.008,0.092,0.001,0.108,0.0,0.048,0.002,0.0,0.0,0.0,0.004,0.0,0.018,0.0,0.0,0.0,0.015,0.0,0.021,1.0
0.011,0.0,0.013,0.0,0.182,0.003,0.795,0.0,0.158,0.012,0.402,0.012,0.038,0.012,0.05,0.008,0.106,0.001,0.08,0.011,0.017,0.002,0.03,0.0,0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.01,0.0,0.0,0.034,0.006,0.0,0.0,1.0
0.009,0.0,0.013,0.0,0.0,0.005,0.539,0.001,0.042,0.034,0.583,0.027,0.092,0.032,0.109,0.023,0.144,0.006,0.014,0.005,0.013,0.002,0.005,0.0,0.04,0.003,0.007,0.004,0.0,0.0,0.001,0.001,0.002,0.007,0.0,0.0,0.0,0.004,0.0,0.002,1.0
0.0,0.0,0.008,0.0,0.0,0.001,0.0,0.0,0.0,0.001,0.067,0.001,0.006,0.001,0.008,0.001,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.003,0.003,0.014,0.0,0.0,0.003,0.172,0.002,0.137,0.009,0.289,0.01,0.031,0.01,0.04,0.006,0.081,0.001,0.12,0.032,0.054,0.006,0.058,0.003,0.26,0.0,0.025,0.0,0.009,0.001,0.003,0.003,0.018,0.04,0.0,0.0,0.0,0.02,0.0,0.0,1.0
0.0,0.0,0.004,0.0,0.155,0.002,0.0,0.001,0.064,0.003,0.174,0.004,0.018,0.004,0.023,0.002,0.034,0.0,0.08,0.032,0.06,0.009,0.088,0.003,0.141,0.0,0.017,0.045,0.0,0.0,0.0,0.003,0.0,0.049,0.0,0.0,0.0,0.022,0.0,0.0,1.0
0.044,0.018,0.034,0.04,0.014,0.023,0.602,0.002,0.466,0.043,0.649,0.042,0.1,0.044,0.119,0.032,0.226,0.012,0.217,0.037,0.11,0.012,0.054,0.006,0.317,0.016,0.043,0.006,0.0,0.0,0.007,0.007,0.003,0.045,0.001,0.0,0.041,0.032,0.0,0.0,1.0
0.0,0.0,0.008,0.0,0.012,0.004,0.0,0.001,0.085,0.006,0.217,0.006,0.029,0.006,0.036,0.004,0.036,0.0,0.265,0.028,0.166,0.017,0.0,0.01,0.241,0.097,0.0,0.08,0.0,0.002,0.0,0.01,0.021,0.132,0.0,0.0,0.0,0.031,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.022,0.001,0.084,0.002,0.008,0.002,0.011,0.001,0.018,0.0,0.082,0.019,0.025,0.004,0.088,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,1.0
0.009,0.0,0.023,0.0,0.162,0.004,0.675,0.0,0.065,0.007,0.248,0.007,0.027,0.007,0.034,0.004,0.055,0.0,0.032,0.041,0.028,0.006,0.102,0.001,0.065,0.0,0.043,0.0,0.0,0.001,0.0,0.002,0.016,0.038,0.0,0.0,0.009,0.012,0.0,0.055,1.0
0.005,0.003,0.046,0.0,0.0,0.019,0.364,0.001,0.157,0.031,0.376,0.031,0.062,0.032,0.072,0.021,0.161,0.006,0.122,0.035,0.083,0.01,0.029,0.006,0.142,0.014,0.041,0.006,0.0,0.001,0.003,0.007,0.006,0.05,0.0,0.0,0.0,0.034,0.002,0.037,1.0
0.002,0.0,0.0,0.0,0.084,0.001,0.495,0.0,0.087,0.003,0.15,0.004,0.015,0.003,0.019,0.002,0.035,0.0,0.146,0.019,0.098,0.005,0.066,0.002,0.041,0.0,0.0,0.0,0.0,0.0,0.019,0.002,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,1.0
0.004,0.0,0.032,0.0,0.0,0.013,0.706,0.003,0.032,0.013,0.274,0.01,0.03,0.012,0.038,0.007,0.083,0.001,0.053,0.029,0.072,0.011,0.072,0.002,0.343,0.0,0.0,0.047,0.005,0.0,0.002,0.002,0.007,0.08,0.0,0.0,0.186,0.028,0.0,0.0,1.0
0.0,0.0,0.001,0.0,0.138,0.002,0.0,0.0,0.072,0.003,0.123,0.003,0.012,0.003,0.016,0.002,0.033,0.0,0.092,0.022,0.033,0.005,0.088,0.001,0.167,0.034,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.015,0.0,0.0,0.0,0.012,0.0,0.0,1.0
0.034,0.019,0.032,0.0,0.0,0.009,0.662,0.023,0.064,0.029,0.472,0.025,0.059,0.028,0.073,0.019,0.172,0.005,0.147,0.05,0.058,0.008,0.098,0.003,0.226,0.0,0.167,0.0,0.027,0.0,0.013,0.004,0.019,0.072,0.0,0.0,0.0,0.032,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.002,0.043,0.002,0.1,0.002,0.012,0.002,0.015,0.001,0.021,0.0,0.083,0.019,0.049,0.005,0.088,0.003,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,1.0
0.016,0.007,0.035,0.0,0.0,0.009,0.73,0.01,0.174,0.013,0.283,0.013,0.039,0.013,0.047,0.008,0.083,0.001,0.138,0.031,0.045,0.006,0.118,0.002,0.183,0.0,0.024,0.0,0.0,0.0,0.0,0.003,0.0,0.039,0.0,0.0,0.0,0.03,0.0,0.0,1.0
